dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,1.0,holdout (33/67),chi2 (10),tree,0.8928571428571429,0.8235294117647058,1.0,0.7,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,holdout (33/67),chi2 (10),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,holdout (33/67),chi2 (10),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,holdout (33/67),chi2 (10),neural_network,0.9321428571428572,0.8950276243093923,1.0,0.81,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,holdout (33/67),chi2 (10),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,holdout (33/67),chi2 (10),svm,0.9285714285714286,0.888888888888889,1.0,0.8,grades_average,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete,grades_between_7_5_10,grades_below_mean,activities_complete_below_average
turma_2,1.0,xvalidation (k=10),info_gain (5),random_forest,0.9546511627906977,0.9391575663026521,0.9376947040498442,0.940625,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),knn,0.9651162790697675,0.9523809523809523,0.967741935483871,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),tree,0.9534883720930233,0.9375,0.9375,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),naive_bayes,0.9418604651162791,0.927536231884058,0.8648648648648649,1.0,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),logistic_regression,0.9651162790697675,0.9538461538461539,0.9393939393939394,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),neural_network,0.9767441860465116,0.9696969696969697,0.9411764705882353,1.0,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),gradient_boosting,0.9418604651162791,0.9206349206349206,0.9354838709677419,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (5),svm,0.9767441860465116,0.96875,0.96875,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),random_forest,0.9588888888888889,0.9417322834645669,0.9462025316455697,0.9373040752351097,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),knn,0.9633333333333334,0.9503759398496241,0.9648854961832061,0.9362962962962963,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),tree,0.9361111111111111,0.9166062364031908,0.914616497829233,0.9186046511627907,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),naive_bayes,0.9383333333333334,0.9225401256106072,0.8651832460732984,0.9880418535127056,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),logistic_regression,0.9616666666666667,0.9491525423728814,0.9428989751098097,0.9554896142433235,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),neural_network,0.98,0.9737609329446065,0.9529243937232525,0.9955290611028316,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),gradient_boosting,0.9438888888888889,0.9215229215229216,0.9488,0.8957703927492447,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,"random (n=10, test=20%)",info_gain (5),svm,0.9755555555555555,0.9676470588235294,0.9619883040935673,0.9733727810650887,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),random_forest,0.8964285714285715,0.8304093567251462,1.0,0.71,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),knn,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),tree,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),neural_network,0.9392857142857143,0.9071038251366119,1.0,0.83,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,holdout (33/67),info_gain (5),svm,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,attendance_below_mean,,,,,
turma_2,1.0,xvalidation (k=10),info_gain (10),random_forest,0.9616279069767442,0.9478672985781991,0.9584664536741214,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),knn,0.9534883720930233,0.9375,0.9375,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),tree,0.9418604651162791,0.9206349206349206,0.9354838709677419,0.90625,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),naive_bayes,0.9186046511627907,0.8985507246376812,0.8378378378378378,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),logistic_regression,0.9534883720930233,0.9375,0.9375,0.9375,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),neural_network,0.9767441860465116,0.96875,0.96875,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),gradient_boosting,0.9406976744186046,0.9189189189189189,0.9352750809061489,0.903125,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,xvalidation (k=10),info_gain (10),svm,0.9767441860465116,0.96875,0.96875,0.96875,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),random_forest,0.9555555555555556,0.9402092675635276,0.9388059701492537,0.9416167664670658,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),knn,0.9633333333333334,0.9511111111111112,0.948301329394387,0.9539375928677564,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),tree,0.9244444444444444,0.8988095238095237,0.9069069069069069,0.8908554572271387,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),naive_bayes,0.9394444444444444,0.924775707384403,0.8667529107373868,0.9911242603550295,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),logistic_regression,0.9522222222222222,0.9346504559270516,0.9346504559270516,0.9346504559270516,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),neural_network,0.9688888888888889,0.9571865443425076,0.9542682926829268,0.9601226993865031,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
turma_2,1.0,"random (n=10, test=20%)",info_gain (10),gradient_boosting,0.9361111111111111,0.9085123309466985,0.943801652892562,0.8757668711656442,grades_between_7_5_10,grades_between_0_2_5,grades_below_mean,activities_incomplete,activities_complete_below_average,activities_incomplete_below_average,attendance_below_mean,missing,amount_sequencial_missing,grades_between_2_5_5
